# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	90293	91495	+	WP_063918156.1	WP_063918156.1		cell division protein FtsW	ftsW		ATE40_RS00355	1203	400	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	91499	92563	+					murG		ATE40_RS00360	1065		old_locus_tag=ATE40_000360
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	91499	92563	+	WP_025159642.1	WP_025159642.1		undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase	murG		ATE40_RS00360	1065	354	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	92648	94123	+					murC		ATE40_RS00365	1476		old_locus_tag=ATE40_000365
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	92648	94123	+	WP_063918157.1	WP_063918157.1		UDP-N-acetylmuramate--L-alanine ligase	murC		ATE40_RS00365	1476	491	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	94116	95036	+							ATE40_RS00370	921		old_locus_tag=ATE40_000370
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	94116	95036	+	WP_019455073.1	WP_019455073.1		D-alanine--D-alanine ligase			ATE40_RS00370	921	306	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	95038	95889	+					ftsQ		ATE40_RS00375	852		old_locus_tag=ATE40_000375
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	95038	95889	+	WP_019455074.1	WP_019455074.1		cell division protein FtsQ	ftsQ		ATE40_RS00375	852	283	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	95886	97142	+					ftsA		ATE40_RS00380	1257		old_locus_tag=ATE40_000380
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	95886	97142	+	WP_004932758.1	WP_004932758.1		cell division protein FtsA	ftsA		ATE40_RS00380	1257	418	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	97217	98371	+					ftsZ		ATE40_RS00385	1155		old_locus_tag=ATE40_000385
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	97217	98371	+	WP_004932757.1	WP_004932757.1		cell division protein FtsZ	ftsZ		ATE40_RS00385	1155	384	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	98475	99392	+					lpxC		ATE40_RS00390	918		old_locus_tag=ATE40_000390
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	98475	99392	+	WP_025159644.1	WP_025159644.1		UDP-3-O-acyl-N-acetylglucosamine deacetylase	lpxC		ATE40_RS00390	918	305	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	99506	100021	-							ATE40_RS00395	516		old_locus_tag=ATE40_000395
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	99506	100021	-	WP_063918158.1	WP_063918158.1		DUF721 domain-containing protein			ATE40_RS00395	516	171	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	100048	100578	+					secM		ATE40_RS00400	531		old_locus_tag=ATE40_000400
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	100048	100578	+	WP_043128869.1	WP_043128869.1		secA translation cis-regulator SecM	secM		ATE40_RS00400	531	176	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	100661	103369	+					secA		ATE40_RS00405	2709		old_locus_tag=ATE40_000405
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	100661	103369	+	WP_025159645.1	WP_025159645.1		preprotein translocase subunit SecA	secA		ATE40_RS00405	2709	902	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	103450	103854	+					mutT		ATE40_RS00410	405		old_locus_tag=ATE40_000410
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	103450	103854	+	WP_019455079.1	WP_019455079.1		8-oxo-dGTP diphosphatase MutT	mutT		ATE40_RS00410	405	134	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	103894	104085	-					yacG		ATE40_RS00415	192		old_locus_tag=ATE40_000415
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	103894	104085	-	WP_025301578.1	WP_025301578.1		DNA gyrase inhibitor YacG	yacG		ATE40_RS00415	192	63	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	104137	104889	-					zapD		ATE40_RS00420	753		old_locus_tag=ATE40_000420
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	104137	104889	-	WP_019455081.1	WP_019455081.1		cell division protein ZapD	zapD		ATE40_RS00420	753	250	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	104895	105509	-					coaE		ATE40_RS00425	615		old_locus_tag=ATE40_000425
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	104895	105509	-	WP_063918159.1	WP_063918159.1		dephospho-CoA kinase	coaE		ATE40_RS00425	615	204	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	105872	106915	+							ATE40_RS00430	1044		old_locus_tag=ATE40_000430
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	105872	106915	+	WP_063918160.1	WP_063918160.1		GMP reductase			ATE40_RS00430	1044	347	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	106970	108169	-					hofC		ATE40_RS00435	1200		old_locus_tag=ATE40_000435
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	106970	108169	-	WP_063918161.1	WP_063918161.1		protein transport protein HofC	hofC		ATE40_RS00435	1200	399	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	108166	109608	-					gspE		ATE40_RS00440	1443		old_locus_tag=ATE40_000440
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	108166	109608	-	WP_019455084.1	WP_019455084.1		type II secretion system protein GspE	gspE		ATE40_RS00440	1443	480	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	109614	110051	-					ppdD		ATE40_RS00445	438		old_locus_tag=ATE40_000445
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	109614	110051	-	WP_063918162.1	WP_063918162.1		prepilin peptidase-dependent pilin	ppdD		ATE40_RS00445	438	145	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	110242	111132	-					nadC		ATE40_RS00450	891		old_locus_tag=ATE40_000450
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	110242	111132	-	WP_019455086.1	WP_019455086.1		carboxylating nicotinate-nucleotide diphosphorylase	nadC		ATE40_RS00450	891	296	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	111217	111813	+					ampD		ATE40_RS00455	597		old_locus_tag=ATE40_000455
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	111217	111813	+	WP_063918163.1	WP_063918163.1		1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	ampD		ATE40_RS00455	597	198	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	111813	112667	+					ampE		ATE40_RS00460	855		old_locus_tag=ATE40_000460
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	111813	112667	+	WP_063918164.1	WP_063918164.1		beta-lactamase regulator AmpE	ampE		ATE40_RS00460	855	284	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	112728	114017	-					hemL		ATE40_RS00465	1290		old_locus_tag=ATE40_000465
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	112728	114017	-	WP_015376661.1	WP_015376661.1		glutamate-1-semialdehyde 2,1-aminomutase	hemL		ATE40_RS00465	1290	429	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	114192	115631	+					clcA		ATE40_RS00470	1440		old_locus_tag=ATE40_000470
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	114192	115631	+	WP_063918165.1	WP_063918165.1		H(+)/Cl(-) exchange transporter ClcA	clcA		ATE40_RS00470	1440	479	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	115721	116065	+					erpA		ATE40_RS00475	345		old_locus_tag=ATE40_000475
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	115721	116065	+	WP_019455090.1	WP_019455090.1		iron-sulfur cluster insertion protein ErpA	erpA		ATE40_RS00475	345	114	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	116122	116355	-							ATE40_RS00480	234		old_locus_tag=ATE40_000480
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	116122	116355	-	WP_063918166.1	WP_063918166.1		hypothetical protein			ATE40_RS00480	234	77	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	116557	117171	-							ATE40_RS00485	615		old_locus_tag=ATE40_000485
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	116557	117171	-	WP_019455092.1	WP_019455092.1		TRIC cation channel family protein			ATE40_RS00485	615	204	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	117171	117977	-					btuF		ATE40_RS00490	807		old_locus_tag=ATE40_000490
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	117171	117977	-	WP_063918167.1	WP_063918167.1		vitamin B12 ABC transporter substrate-binding protein BtuF	btuF		ATE40_RS00490	807	268	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	117979	118680	-					mtnN		ATE40_RS00495	702		old_locus_tag=ATE40_000495
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	117979	118680	-	WP_019455094.1	WP_019455094.1		5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	mtnN		ATE40_RS00495	702	233	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	118809	120326	+					dgt		ATE40_RS00500	1518		old_locus_tag=ATE40_000500
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	118809	120326	+	WP_063918168.1	WP_063918168.1		dGTPase	dgt		ATE40_RS00500	1518	505	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	120508	121947	+					degP		ATE40_RS00505	1440		old_locus_tag=ATE40_000505
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	120508	121947	+	WP_019455096.1	WP_019455096.1		serine endoprotease DegP	degP		ATE40_RS00505	1440	479	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	122014	124740	-					barA		ATE40_RS00510	2727		old_locus_tag=ATE40_000510
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	122014	124740	-	WP_019455097.1	WP_019455097.1		two-component sensor histidine kinase BarA	barA		ATE40_RS00510	2727	908	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	124807	126156	+					rlmD		ATE40_RS00515	1350		old_locus_tag=ATE40_000515
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	124807	126156	+	WP_063918169.1	WP_063918169.1		23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	rlmD		ATE40_RS00515	1350	449	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	126166	128397	+					relA		ATE40_RS00520	2232		old_locus_tag=ATE40_000520
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	126166	128397	+	WP_025159647.1	WP_025159647.1		GTP diphosphokinase	relA		ATE40_RS00520	2232	743	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	128498	129292	+					mazG		ATE40_RS00525	795		old_locus_tag=ATE40_000525
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	128498	129292	+	WP_063918170.1	WP_063918170.1		nucleoside triphosphate pyrophosphohydrolase	mazG		ATE40_RS00525	795	264	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	129390	129950	-							ATE40_RS00530	561		old_locus_tag=ATE40_000530
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	129390	129950	-	WP_063918171.1	WP_063918171.1		recombinase family protein			ATE40_RS00530	561	186	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	130230	130385	+							ATE40_RS23960	156		
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	130230	130385	+	WP_071891933.1	WP_071891933.1		XyeA family putative rSAM-modified RiPP			ATE40_RS23960	156	51	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	130451	131629	+							ATE40_RS00535	1179		old_locus_tag=ATE40_000535
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	130451	131629	+	WP_063918172.1	WP_063918172.1		XyeB family radical SAM/SPASM peptide maturase			ATE40_RS00535	1179	392	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	131626	132489	+							ATE40_RS00540	864		old_locus_tag=ATE40_000540
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	131626	132489	+	WP_063918173.1	WP_063918173.1		hypothetical protein			ATE40_RS00540	864	287	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	132494	133711	+							ATE40_RS00545	1218		old_locus_tag=ATE40_000545
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	132494	133711	+	WP_063918174.1	WP_063918174.1		HlyD family efflux transporter periplasmic adaptor subunit			ATE40_RS00545	1218	405	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	133715	135838	+							ATE40_RS00550	2124		old_locus_tag=ATE40_000550
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	133715	135838	+	WP_063918175.1	WP_063918175.1		peptidase domain-containing ABC transporter			ATE40_RS00550	2124	707	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	136142	137779	+					pyrG		ATE40_RS00555	1638		old_locus_tag=ATE40_000555
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	136142	137779	+	WP_004932674.1	WP_004932674.1		CTP synthase (glutamine hydrolyzing)	pyrG		ATE40_RS00555	1638	545	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	137861	139156	+					eno		ATE40_RS00560	1296		old_locus_tag=ATE40_000560
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	137861	139156	+	WP_004932670.1	WP_004932670.1		phosphopyruvate hydratase	eno		ATE40_RS00560	1296	431	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	139454	140644	+							ATE40_RS00565	1191		old_locus_tag=ATE40_000565
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	139454	140644	+	WP_049242070.1	WP_049242070.1		NAD(P)/FAD-dependent oxidoreductase			ATE40_RS00565	1191	396	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	140641	141045	+							ATE40_RS00570	405		old_locus_tag=ATE40_000570
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	140641	141045	+	WP_080286892.1	WP_080286892.1		hypothetical protein			ATE40_RS00570	405	134	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	141076	142272	+							ATE40_RS00575	1197		old_locus_tag=ATE40_000575
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	141076	142272	+	WP_063918176.1	WP_063918176.1		methionine gamma-lyase			ATE40_RS00575	1197	398	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	142309	143703	-							ATE40_RS00580	1395		old_locus_tag=ATE40_000580
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	142309	143703	-	WP_025159648.1	WP_025159648.1		amino acid permease			ATE40_RS00580	1395	464	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	143806	145341	-					hutH		ATE40_RS00585	1536		old_locus_tag=ATE40_000585
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	143806	145341	-	WP_019455102.1	WP_019455102.1		histidine ammonia-lyase	hutH		ATE40_RS00585	1536	511	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	145338	147029	-					hutU		ATE40_RS00590	1692		old_locus_tag=ATE40_000590
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	145338	147029	-	WP_025159649.1	WP_025159649.1		urocanate hydratase	hutU		ATE40_RS00590	1692	563	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	147406	148746	-							ATE40_RS00595	1341		old_locus_tag=ATE40_000595
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	147406	148746	-	WP_019455103.1	WP_019455103.1		aromatic acid/H+ symport family MFS transporter			ATE40_RS00595	1341	446	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	149070	149741	+					queE		ATE40_RS00600	672		old_locus_tag=ATE40_000600
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	149070	149741	+	WP_063918177.1	WP_063918177.1		7-carboxy-7-deazaguanine synthase QueE	queE		ATE40_RS00600	672	223	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	149772	150131	-					queD		ATE40_RS00605	360		old_locus_tag=ATE40_000605
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	149772	150131	-	WP_004932638.1	WP_004932638.1		6-carboxytetrahydropterin synthase QueD	queD		ATE40_RS00605	360	119	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	150568	152370	+					cysJ		ATE40_RS00610	1803		old_locus_tag=ATE40_000610
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	150568	152370	+	WP_063918178.1	WP_063918178.1		NADPH-dependent assimilatory sulfite reductase flavoprotein subunit	cysJ		ATE40_RS00610	1803	600	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	152370	154085	+					cysI		ATE40_RS00615	1716		old_locus_tag=ATE40_000615
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	152370	154085	+	WP_063918179.1	WP_063918179.1		assimilatory sulfite reductase (NADPH) hemoprotein subunit	cysI		ATE40_RS00615	1716	571	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	154147	154881	+							ATE40_RS00620	735		old_locus_tag=ATE40_000620
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	154147	154881	+	WP_016929052.1	WP_016929052.1		phosphoadenylyl-sulfate reductase			ATE40_RS00620	735	244	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	154938	156008	-							ATE40_RS00625	1071		old_locus_tag=ATE40_000625
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	154938	156008	-	WP_025159651.1	WP_025159651.1		aminopeptidase			ATE40_RS00625	1071	356	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	156269	157699	+					cysG		ATE40_RS00630	1431		old_locus_tag=ATE40_000630
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	156269	157699	+	WP_019455108.1	WP_019455108.1		siroheme synthase CysG	cysG		ATE40_RS00630	1431	476	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	157722	158630	+					cysD		ATE40_RS00635	909		old_locus_tag=ATE40_000635
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	157722	158630	+	WP_004932620.1	WP_004932620.1		sulfate adenylyltransferase subunit CysD	cysD		ATE40_RS00635	909	302	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	158642	160069	+					cysN		ATE40_RS00640	1428		old_locus_tag=ATE40_000640
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	158642	160069	+	WP_019455109.1	WP_019455109.1		sulfate adenylyltransferase subunit CysN	cysN		ATE40_RS00640	1428	475	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	160008	160697	+					cysC		ATE40_RS00645	690		old_locus_tag=ATE40_000645
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	160008	160697	+	WP_080062264.1	WP_080062264.1		adenylyl-sulfate kinase	cysC		ATE40_RS00645	690	229	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	160782	161108	+							ATE40_RS00650	327		old_locus_tag=ATE40_000650
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	160782	161108	+	WP_004932611.1	WP_004932611.1		DUF3561 family protein			ATE40_RS00650	327	108	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	161161	161883	-							ATE40_RS00655	723		old_locus_tag=ATE40_000655
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	161161	161883	-	WP_063918180.1	WP_063918180.1		amino acid ABC transporter ATP-binding protein			ATE40_RS00655	723	240	
