# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	83929	84972	+							CKW09_RS00370	1044		old_locus_tag=SAMEA4384070_00073
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	83929	84972	+	WP_061797892.1	WP_061797892.1		virulence RhuM family protein			CKW09_RS00370	1044	347	
gene	pseudogene	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	85254	85750	+							CKW09_RS00375	497		pseudo
CDS	without_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	85254	85750	+				hypothetical protein			CKW09_RS00375	497		pseudo
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	85754	86050	+							CKW09_RS00380	297		old_locus_tag=SAMEA4384070_00074
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	85754	86050	+	WP_095094938.1	WP_095094938.1		hypothetical protein			CKW09_RS00380	297	98	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	86305	86631	-							CKW09_RS00385	327		old_locus_tag=SAMEA4384070_00075
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	86305	86631	-	WP_061797969.1	WP_061797969.1		hypothetical protein			CKW09_RS00385	327	108	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	87075	87245	-							CKW09_RS24650	171		old_locus_tag=SAMEA4384070_00077
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	87075	87245	-	WP_165283088.1	WP_165283088.1		hypothetical protein			CKW09_RS24650	171	56	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	87762	87998	+							CKW09_RS00390	237		old_locus_tag=SAMEA4384070_00078
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	87762	87998	+	WP_061797970.1	WP_061797970.1		DUF4282 domain-containing protein			CKW09_RS00390	237	78	
gene	pseudogene	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	88012	88683	+							CKW09_RS00395	672		partial;pseudo;old_locus_tag=SAMEA4384070_00079
CDS	without_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	88012	88683	+				MFS transporter			CKW09_RS00395	672		partial;pseudo
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	88759	89358	-							CKW09_RS00400	600		old_locus_tag=SAMEA4384070_00080
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	88759	89358	-	WP_061797895.1	WP_061797895.1		NAD(P)H-dependent oxidoreductase			CKW09_RS00400	600	199	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	89358	90554	-							CKW09_RS00405	1197		old_locus_tag=SAMEA4384070_00081
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	89358	90554	-	WP_095094941.1	WP_095094941.1		MFS transporter			CKW09_RS00405	1197	398	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	90560	92359	-							CKW09_RS00410	1800		old_locus_tag=SAMEA4384070_00082
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	90560	92359	-	WP_095094945.1	WP_095094945.1		WD40 repeat domain-containing protein			CKW09_RS00410	1800	599	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	92846	93469	+					ribA		CKW09_RS00415	624		old_locus_tag=SAMEA4384070_00083
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	92846	93469	+	WP_061797898.1	WP_061797898.1		GTP cyclohydrolase II RibA	ribA		CKW09_RS00415	624	207	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	93488	95203	+							CKW09_RS00420	1716		old_locus_tag=SAMEA4384070_00084
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	93488	95203	+	WP_073970307.1	WP_073970307.1		WD40 repeat domain-containing protein			CKW09_RS00420	1716	571	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	95196	96176	+							CKW09_RS00425	981		old_locus_tag=SAMEA4384070_00085
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	95196	96176	+	WP_083950372.1	WP_083950372.1		SUMF1/EgtB/PvdO family nonheme iron enzyme			CKW09_RS00425	981	326	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	96197	96898	-							CKW09_RS00430	702		old_locus_tag=SAMEA4384070_00086
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	96197	96898	-	WP_073970304.1	WP_073970304.1		LuxR family transcriptional regulator			CKW09_RS00430	702	233	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	97288	97746	+							CKW09_RS00435	459		old_locus_tag=SAMEA4384070_00087
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	97288	97746	+	WP_095099941.1	WP_095099941.1		bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD			CKW09_RS00435	459	152	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	97724	98473	-							CKW09_RS00440	750		old_locus_tag=SAMEA4384070_00088
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	97724	98473	-	WP_061797904.1	WP_061797904.1		NAD(P)-dependent oxidoreductase			CKW09_RS00440	750	249	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	98568	99431	-							CKW09_RS00445	864		old_locus_tag=SAMEA4384070_00089
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	98568	99431	-	WP_095094951.1	WP_095094951.1		LysR family transcriptional regulator			CKW09_RS00445	864	287	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	99546	100292	+							CKW09_RS00450	747		old_locus_tag=SAMEA4384070_00090
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	99546	100292	+	WP_061797907.1	WP_061797907.1		SDR family oxidoreductase			CKW09_RS00450	747	248	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	100553	102421	+					bglF		CKW09_RS00455	1869		old_locus_tag=SAMEA4384070_00091
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	100553	102421	+	WP_095094954.1	WP_095094954.1		PTS beta-glucoside transporter subunit IIABC	bglF		CKW09_RS00455	1869	622	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	102436	103839	+					ascB		CKW09_RS00460	1404		old_locus_tag=SAMEA4384070_00092
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	102436	103839	+	WP_095094957.1	WP_095094957.1		6-phospho-beta-glucosidase	ascB		CKW09_RS00460	1404	467	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	103881	104480	-							CKW09_RS00465	600		old_locus_tag=SAMEA4384070_00093
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	103881	104480	-	WP_061797911.1	WP_061797911.1		HD domain-containing protein			CKW09_RS00465	600	199	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	104593	105057	+							CKW09_RS00470	465		old_locus_tag=SAMEA4384070_00094
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	104593	105057	+	WP_061797912.1	WP_061797912.1		MarR family transcriptional regulator			CKW09_RS00470	465	154	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	105217	105642	+							CKW09_RS00475	426		old_locus_tag=SAMEA4384070_00095
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	105217	105642	+	WP_061797972.1	WP_061797972.1		organic hydroperoxide resistance protein			CKW09_RS00475	426	141	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	105858	107552	+					eptB		CKW09_RS00480	1695		old_locus_tag=SAMEA4384070_00096
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	105858	107552	+	WP_061797914.1	WP_061797914.1		kdo(2)-lipid A phosphoethanolamine 7''-transferase	eptB		CKW09_RS00480	1695	564	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	107674	108264	+					uhpA		CKW09_RS00485	591		old_locus_tag=SAMEA4384070_00097
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	107674	108264	+	WP_061797915.1	WP_061797915.1		transcriptional regulator UhpA	uhpA		CKW09_RS00485	591	196	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	108264	109811	+					uhpB		CKW09_RS00490	1548		old_locus_tag=SAMEA4384070_00098
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	108264	109811	+	WP_095094960.1	WP_095094960.1		signal transduction histidine-protein kinase/phosphatase UhpB	uhpB		CKW09_RS00490	1548	515	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	109906	111237	+							CKW09_RS00495	1332		old_locus_tag=SAMEA4384070_00099
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	109906	111237	+	WP_061797917.1	WP_061797917.1		MFS transporter			CKW09_RS00495	1332	443	
gene	tRNA	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	111358	111434	+							CKW09_RS00500	77		old_locus_tag=SAMEA4384070_00100
tRNA		GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	111358	111434	+				tRNA-Pro			CKW09_RS00500	77		anticodon=TGG
gene	ncRNA	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	111470	111598	+							CKW09_RS00505	129		
ncRNA	other	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	111470	111598	+				RtT sRNA			CKW09_RS00505	129		
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	111992	113683	+							CKW09_RS00510	1692		old_locus_tag=SAMEA4384070_00102
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	111992	113683	+	WP_095094963.1	WP_095094963.1		glycosyl hydrolase family 18 protein			CKW09_RS00510	1692	563	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	114316	115923	+							CKW09_RS00515	1608		old_locus_tag=SAMEA4384070_00103
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	114316	115923	+	WP_061797920.1	WP_061797920.1		ABC transporter substrate-binding protein			CKW09_RS00515	1608	535	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	116092	117111	+					dppB		CKW09_RS00520	1020		old_locus_tag=SAMEA4384070_00104
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	116092	117111	+	WP_061797921.1	WP_061797921.1		dipeptide ABC transporter permease DppB	dppB		CKW09_RS00520	1020	339	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	117123	118025	+					dppC		CKW09_RS00525	903		old_locus_tag=SAMEA4384070_00105
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	117123	118025	+	WP_061797922.1	WP_061797922.1		dipeptide ABC transporter permease DppC	dppC		CKW09_RS00525	903	300	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	118041	119021	+					dppD		CKW09_RS00530	981		old_locus_tag=SAMEA4384070_00106
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	118041	119021	+	WP_061797923.1	WP_061797923.1		dipeptide ABC transporter ATP-binding protein	dppD		CKW09_RS00530	981	326	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	119018	120007	+							CKW09_RS00535	990		old_locus_tag=SAMEA4384070_00107
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	119018	120007	+	WP_061797925.1	WP_061797925.1		ABC transporter ATP-binding protein			CKW09_RS00535	990	329	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	120253	121905	-					bcsG		CKW09_RS00540	1653		old_locus_tag=SAMEA4384070_00108
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	120253	121905	-	WP_061797926.1	WP_061797926.1		cellulose biosynthesis protein BcsG	bcsG		CKW09_RS00540	1653	550	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	121902	122105	-					bcsF		CKW09_RS00545	204		old_locus_tag=SAMEA4384070_00109
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	121902	122105	-	WP_061797927.1	WP_061797927.1		cellulose biosynthesis protein BcsF	bcsF		CKW09_RS00545	204	67	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	122092	123660	-					bcsE		CKW09_RS00550	1569		old_locus_tag=SAMEA4384070_00110
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	122092	123660	-	WP_095094966.1	WP_095094966.1		cellulose biosynthesis protein BcsE	bcsE		CKW09_RS00550	1569	522	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	123861	124052	+							CKW09_RS00555	192		old_locus_tag=SAMEA4384070_00111
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	123861	124052	+	WP_061797929.1	WP_061797929.1		hypothetical protein			CKW09_RS00555	192	63	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	124056	124793	+					yhjQ		CKW09_RS00560	738		old_locus_tag=SAMEA4384070_00112
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	124056	124793	+	WP_061797930.1	WP_061797930.1		cellulose synthase operon protein YhjQ	yhjQ		CKW09_RS00560	738	245	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	124790	127393	+					bcsA		CKW09_RS00565	2604		old_locus_tag=SAMEA4384070_00113
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	124790	127393	+	WP_095094969.1	WP_095094969.1		UDP-forming cellulose synthase catalytic subunit	bcsA		CKW09_RS00565	2604	867	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	127457	129745	+					bcsB		CKW09_RS00570	2289		old_locus_tag=SAMEA4384070_00114
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	127457	129745	+	WP_095094972.1	WP_095094972.1		cellulose biosynthesis cyclic di-GMP-binding regulatory protein BcsB	bcsB		CKW09_RS00570	2289	762	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	129760	130863	+					bcsZ		CKW09_RS00575	1104		old_locus_tag=SAMEA4384070_00115
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	129760	130863	+	WP_174524360.1	WP_174524360.1		cellulase	bcsZ		CKW09_RS00575	1104	367	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	130845	134318	+					bcsC		CKW09_RS00580	3474		old_locus_tag=SAMEA4384070_00116
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	130845	134318	+	WP_095094975.1	WP_095094975.1		cellulose biosynthesis protein BcsC	bcsC		CKW09_RS00580	3474	1157	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	134537	136543	+					hmsP		CKW09_RS00585	2007		old_locus_tag=SAMEA4384070_00117
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	134537	136543	+	WP_207205556.1	WP_207205556.1		biofilm formation regulator HmsP	hmsP		CKW09_RS00585	2007	668	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	136792	138078	+							CKW09_RS00590	1287		old_locus_tag=SAMEA4384070_00118
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	136792	138078	+	WP_095094981.1	WP_095094981.1		dicarboxylate/amino acid:cation symporter			CKW09_RS00590	1287	428	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	138338	139813	+							CKW09_RS00595	1476		old_locus_tag=SAMEA4384070_00119
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	138338	139813	+	WP_061797943.1	WP_061797943.1		insulinase family protein			CKW09_RS00595	1476	491	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	139836	140117	-							CKW09_RS00600	282		old_locus_tag=SAMEA4384070_00120
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	139836	140117	-	WP_037401326.1	WP_037401326.1		peptidylprolyl isomerase			CKW09_RS00600	282	93	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	140226	142250	+					rep		CKW09_RS00605	2025		old_locus_tag=SAMEA4384070_00121
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	140226	142250	+	WP_061797944.1	WP_061797944.1		DNA helicase Rep	rep		CKW09_RS00605	2025	674	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	142282	143778	-					ppx		CKW09_RS00610	1497		old_locus_tag=SAMEA4384070_00122
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	142282	143778	-	WP_095099945.1	WP_095099945.1		exopolyphosphatase	ppx		CKW09_RS00610	1497	498	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	143907	145193	-					rhlB		CKW09_RS00615	1287		old_locus_tag=SAMEA4384070_00123
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	143907	145193	-	WP_095094984.1	WP_095094984.1		ATP-dependent RNA helicase RhlB	rhlB		CKW09_RS00615	1287	428	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	145325	145651	+					trxA		CKW09_RS00620	327		old_locus_tag=SAMEA4384070_00124
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	145325	145651	+	WP_061797947.1	WP_061797947.1		thioredoxin TrxA	trxA		CKW09_RS00620	327	108	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	146050	147309	+					rho		CKW09_RS00625	1260		old_locus_tag=SAMEA4384070_00125
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	146050	147309	+	WP_037422810.1	WP_037422810.1		transcription termination factor Rho	rho		CKW09_RS00625	1260	419	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	147603	148700	+					wecA		CKW09_RS00630	1098		old_locus_tag=SAMEA4384070_00126
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	147603	148700	+	WP_095099948.1	WP_095099948.1		UDP-N-acetylglucosamine--undecaprenyl-phosphate N-acetylglucosaminephosphotransferase	wecA		CKW09_RS00630	1098	365	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	148721	149773	+					wzzE		CKW09_RS00635	1053		old_locus_tag=SAMEA4384070_00127
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	148721	149773	+	WP_061797949.1	WP_061797949.1		ECA polysaccharide chain length modulation protein	wzzE		CKW09_RS00635	1053	350	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	149858	150988	+					wecB		CKW09_RS00640	1131		old_locus_tag=SAMEA4384070_00128
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	149858	150988	+	WP_061797950.1	WP_061797950.1		UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	wecB		CKW09_RS00640	1131	376	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	150985	152247	+					wecC		CKW09_RS00645	1263		old_locus_tag=SAMEA4384070_00129
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	150985	152247	+	WP_061797951.1	WP_061797951.1		UDP-N-acetyl-D-mannosamine dehydrogenase	wecC		CKW09_RS00645	1263	420	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	152340	153071	+					rffC		CKW09_RS00650	732		old_locus_tag=SAMEA4384070_00130
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	152340	153071	+	WP_061797953.1	WP_061797953.1		dTDP-4-amino-4,6-dideoxy-D-galactose acyltransferase	rffC		CKW09_RS00650	732	243	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	153058	154188	+					rffA		CKW09_RS00655	1131		old_locus_tag=SAMEA4384070_00131
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	153058	154188	+	WP_061797954.1	WP_061797954.1		dTDP-4-amino-4,6-dideoxygalactose transaminase	rffA		CKW09_RS00655	1131	376	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	154190	155440	+					wzxE		CKW09_RS00660	1251		old_locus_tag=SAMEA4384070_00132
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	154190	155440	+	WP_095094987.1	WP_095094987.1		lipid III flippase WzxE	wzxE		CKW09_RS00660	1251	416	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	155437	156522	+							CKW09_RS00665	1086		old_locus_tag=SAMEA4384070_00133
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	155437	156522	+	WP_095094989.1	WP_095094989.1		TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase			CKW09_RS00665	1086	361	
