# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	69888	70499	-						64305984	J0X03_RS00360	612		old_locus_tag=J0X03_00360
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	69888	70499	-	WP_033631328.1	WP_033631328.1		HTH domain-containing protein		64305984	J0X03_RS00360	612	203	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	70798	71982	+					emrD	64305985	J0X03_RS00365	1185		old_locus_tag=J0X03_00365
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	70798	71982	+	WP_096242678.1	WP_096242678.1		multidrug efflux MFS transporter EmrD	emrD	64305985	J0X03_RS00365	1185	394	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	72178	73188	-					glpX	64305986	J0X03_RS00370	1011		old_locus_tag=J0X03_00370
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	72178	73188	-	WP_160204685.1	WP_160204685.1		class II fructose-bisphosphatase	glpX	64305986	J0X03_RS00370	1011	336	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	73318	74826	-					glpK	64305987	J0X03_RS00375	1509		old_locus_tag=J0X03_00375
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	73318	74826	-	WP_103101915.1	WP_103101915.1		glycerol kinase GlpK	glpK	64305987	J0X03_RS00375	1509	502	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	74869	75714	-						64305988	J0X03_RS00380	846		old_locus_tag=J0X03_00380
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	74869	75714	-	WP_004931095.1	WP_004931095.1		aquaporin		64305988	J0X03_RS00380	846	281	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	76239	76478	+					zapB	64305989	J0X03_RS00385	240		old_locus_tag=J0X03_00385
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	76239	76478	+	WP_004931092.1	WP_004931092.1		septal ring assembly protein ZapB	zapB	64305989	J0X03_RS00385	240	79	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	76539	77024	-					rraA	64305990	J0X03_RS00390	486		old_locus_tag=J0X03_00390
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	76539	77024	-	WP_004931090.1	WP_004931090.1		ribonuclease E activity regulator RraA	rraA	64305990	J0X03_RS00390	486	161	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	77100	78017	-						64305991	J0X03_RS00395	918		old_locus_tag=J0X03_00395
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	77100	78017	-	WP_033645211.1	WP_033645211.1		1,4-dihydroxy-2-naphthoate polyprenyltransferase		64305991	J0X03_RS00395	918	305	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	78114	79448	-					hslU	64305992	J0X03_RS00400	1335		old_locus_tag=J0X03_00400
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	78114	79448	-	WP_033645212.1	WP_033645212.1		HslU--HslV peptidase ATPase subunit	hslU	64305992	J0X03_RS00400	1335	444	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	79461	79991	-					hslV	64305993	J0X03_RS00405	531		old_locus_tag=J0X03_00405
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	79461	79991	-	WP_004931085.1	WP_004931085.1		ATP-dependent protease subunit HslV	hslV	64305993	J0X03_RS00405	531	176	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	80094	81026	-					ftsN	64305994	J0X03_RS00410	933		old_locus_tag=J0X03_00410
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	80094	81026	-	WP_033645213.1	WP_033645213.1		cell division protein FtsN	ftsN	64305994	J0X03_RS00410	933	310	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	81092	82120	-					cytR	64305995	J0X03_RS00415	1029		old_locus_tag=J0X03_00415
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	81092	82120	-	WP_025304661.1	WP_025304661.1		DNA-binding transcriptional regulator CytR	cytR	64305995	J0X03_RS00415	1029	342	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	82412	84607	-					priA	64305996	J0X03_RS00420	2196		old_locus_tag=J0X03_00420
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	82412	84607	-	WP_160204684.1	WP_160204684.1		primosomal protein N'	priA	64305996	J0X03_RS00420	2196	731	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	84808	85023	+					rpmE	64305997	J0X03_RS00425	216		old_locus_tag=J0X03_00425
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	84808	85023	+	WP_004931078.1	WP_004931078.1		50S ribosomal protein L31	rpmE	64305997	J0X03_RS00425	216	71	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	85101	85418	-					metJ	64305998	J0X03_RS00430	318		old_locus_tag=J0X03_00430
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	85101	85418	-	WP_004931076.1	WP_004931076.1		met regulon transcriptional regulator MetJ	metJ	64305998	J0X03_RS00430	318	105	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	85723	86883	+					metB	64305999	J0X03_RS00435	1161		old_locus_tag=J0X03_00435
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	85723	86883	+	WP_033645215.1	WP_033645215.1		cystathionine gamma-synthase	metB	64305999	J0X03_RS00435	1161	386	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	86886	89321	+						64306000	J0X03_RS00440	2436		old_locus_tag=J0X03_00440
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	86886	89321	+	WP_033645216.1	WP_033645216.1		bifunctional aspartate kinase/homoserine dehydrogenase II		64306000	J0X03_RS00440	2436	811	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	89550	90446	+					metF	64306001	J0X03_RS00445	897		old_locus_tag=J0X03_00445
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	89550	90446	+	WP_033645217.1	WP_033645217.1		methylenetetrahydrofolate reductase	metF	64306001	J0X03_RS00445	897	298	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	90553	93189	-					ppc	64306002	J0X03_RS00450	2637		old_locus_tag=J0X03_00450
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	90553	93189	-	WP_004931070.1	WP_004931070.1		phosphoenolpyruvate carboxylase	ppc	64306002	J0X03_RS00450	2637	878	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	93451	94596	-					argE	64306003	J0X03_RS00455	1146		old_locus_tag=J0X03_00455
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	93451	94596	-	WP_015379410.1	WP_015379410.1		acetylornithine deacetylase	argE	64306003	J0X03_RS00455	1146	381	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	94813	95817	+					argC	64306004	J0X03_RS00460	1005		old_locus_tag=J0X03_00460
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	94813	95817	+	WP_047025846.1	WP_047025846.1		N-acetyl-gamma-glutamyl-phosphate reductase	argC	64306004	J0X03_RS00460	1005	334	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	95838	96611	+					argB	64306005	J0X03_RS00465	774		old_locus_tag=J0X03_00465
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	95838	96611	+	WP_033645219.1	WP_033645219.1		acetylglutamate kinase	argB	64306005	J0X03_RS00465	774	257	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	96637	97857	+						64306006	J0X03_RS00470	1221		old_locus_tag=J0X03_00470
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	96637	97857	+	WP_004931061.1	WP_004931061.1		argininosuccinate synthase		64306006	J0X03_RS00470	1221	406	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	97927	99300	+					argH	64306007	J0X03_RS00475	1374		old_locus_tag=J0X03_00475
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	97927	99300	+	WP_004931059.1	WP_004931059.1		argininosuccinate lyase	argH	64306007	J0X03_RS00475	1374	457	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	99623	101071	-						64306009	J0X03_RS00485	1449		old_locus_tag=J0X03_00485
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	99623	101071	-	WP_033645220.1	WP_033645220.1		dihydrolipoyl dehydrogenase		64306009	J0X03_RS00485	1449	482	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	101144	101875	-						64306010	J0X03_RS00490	732		old_locus_tag=J0X03_00490
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	101144	101875	-	WP_015379403.1	WP_015379403.1		glutathione peroxidase		64306010	J0X03_RS00490	732	243	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	102027	102944	+					oxyR	64306011	J0X03_RS00495	918		old_locus_tag=J0X03_00495
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	102027	102944	+	WP_033652202.1	WP_033652202.1		DNA-binding transcriptional regulator OxyR	oxyR	64306011	J0X03_RS00495	918	305	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	102927	104324	-					sthA	64306012	J0X03_RS00500	1398		old_locus_tag=J0X03_00500
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	102927	104324	-	WP_004931047.1	WP_004931047.1		Si-specific NAD(P)(+) transhydrogenase	sthA	64306012	J0X03_RS00500	1398	465	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	104543	105175	+					fabR	64306013	J0X03_RS00505	633		old_locus_tag=J0X03_00505
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	104543	105175	+	WP_004931044.1	WP_004931044.1		HTH-type transcriptional repressor FabR	fabR	64306013	J0X03_RS00505	633	210	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	105191	105562	+						64306014	J0X03_RS00510	372		old_locus_tag=J0X03_00510
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	105191	105562	+	WP_025304650.1	WP_025304650.1		YijD family membrane protein		64306014	J0X03_RS00510	372	123	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	105597	106700	-					trmA	64306015	J0X03_RS00515	1104		old_locus_tag=J0X03_00515
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	105597	106700	-	WP_033645222.1	WP_033645222.1		tRNA (uridine(54)-C5)-methyltransferase TrmA	trmA	64306015	J0X03_RS00515	1104	367	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	107105	108976	+					btuB	64306016	J0X03_RS00520	1872		old_locus_tag=J0X03_00520
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	107105	108976	+	WP_089197547.1	WP_089197547.1		TonB-dependent vitamin B12 receptor BtuB	btuB	64306016	J0X03_RS00520	1872	623	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	108921	109784	+					murI	64306017	J0X03_RS00525	864		old_locus_tag=J0X03_00525
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	108921	109784	+	WP_025921004.1	WP_025921004.1		glutamate racemase	murI	64306017	J0X03_RS00525	864	287	
gene	rRNA	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	110158	111699	+						64306018	J0X03_RS00530	1542		old_locus_tag=J0X03_00530
rRNA		GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	110158	111699	+				16S ribosomal RNA		64306018	J0X03_RS00530	1542		
gene	tRNA	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	111774	111850	+						64306019	J0X03_RS00535	77		old_locus_tag=J0X03_00535
tRNA		GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	111774	111850	+				tRNA-Ile		64306019	J0X03_RS00535	77		anticodon=GAT
gene	tRNA	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	111889	111964	+						64306020	J0X03_RS00540	76		old_locus_tag=J0X03_00540
tRNA		GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	111889	111964	+				tRNA-Ala		64306020	J0X03_RS00540	76		anticodon=TGC
gene	rRNA	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	112171	115077	+						64306021	J0X03_RS00545	2907		old_locus_tag=J0X03_00545
rRNA		GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	112171	115077	+				23S ribosomal RNA		64306021	J0X03_RS00545	2907		
gene	rRNA	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	115177	115292	+					rrf	64306022	J0X03_RS00550	116		old_locus_tag=J0X03_00550
rRNA		GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	115177	115292	+				5S ribosomal RNA	rrf	64306022	J0X03_RS00550	116		
gene	tRNA	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	115387	115463	+						64306023	J0X03_RS00555	77		old_locus_tag=J0X03_00555
tRNA		GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	115387	115463	+				tRNA-Asp		64306023	J0X03_RS00555	77		anticodon=GTC
gene	tRNA	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	115515	115590	+						64306024	J0X03_RS00560	76		old_locus_tag=J0X03_00560
tRNA		GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	115515	115590	+				tRNA-Trp		64306024	J0X03_RS00560	76		anticodon=CCA
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	115860	116687	-					hdfR	64306025	J0X03_RS00565	828		old_locus_tag=J0X03_00565
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	115860	116687	-	WP_033645382.1	WP_033645382.1		HTH-type transcriptional regulator HdfR	hdfR	64306025	J0X03_RS00565	828	275	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	116807	117145	+						64306026	J0X03_RS00570	339		old_locus_tag=J0X03_00570
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	116807	117145	+	WP_004929946.1	WP_004929946.1		DUF413 domain-containing protein		64306026	J0X03_RS00570	339	112	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	117174	118730	-						64306027	J0X03_RS00575	1557		old_locus_tag=J0X03_00575
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	117174	118730	-	WP_160204682.1	WP_160204682.1		YifB family Mg chelatase-like AAA ATPase		64306027	J0X03_RS00575	1557	518	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	119072	120304	+						64306028	J0X03_RS00580	1233		old_locus_tag=J0X03_00580
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	119072	120304	+	WP_160204681.1	WP_160204681.1		MFS transporter		64306028	J0X03_RS00580	1233	410	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	120438	120536	+					ilvL	64306029	J0X03_RS00585	99		old_locus_tag=J0X03_00585
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	120438	120536	+	WP_013814970.1	WP_013814970.1		ilv operon leader peptide	ilvL	64306029	J0X03_RS00585	99	32	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	120679	122325	+					ilvG	64306030	J0X03_RS00590	1647		old_locus_tag=J0X03_00590
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	120679	122325	+	WP_033645379.1	WP_033645379.1		acetolactate synthase 2 catalytic subunit	ilvG	64306030	J0X03_RS00590	1647	548	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	122322	122579	+					ilvM	64306031	J0X03_RS00595	258		old_locus_tag=J0X03_00595
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	122322	122579	+	WP_004929955.1	WP_004929955.1		acetolactate synthase 2 small subunit	ilvM	64306031	J0X03_RS00595	258	85	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	122603	123529	+						64306032	J0X03_RS00600	927		old_locus_tag=J0X03_00600
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	122603	123529	+	WP_033645378.1	WP_033645378.1		branched-chain amino acid transaminase		64306032	J0X03_RS00600	927	308	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	123637	125487	+					ilvD	64306033	J0X03_RS00605	1851		old_locus_tag=J0X03_00605
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	123637	125487	+	WP_015379395.1	WP_015379395.1		dihydroxy-acid dehydratase	ilvD	64306033	J0X03_RS00605	1851	616	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	125493	127037	+					ilvA	64306034	J0X03_RS00610	1545		old_locus_tag=J0X03_00610
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	125493	127037	+	WP_015379394.1	WP_015379394.1		threonine ammonia-lyase, biosynthetic	ilvA	64306034	J0X03_RS00610	1545	514	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	127150	128145	+						64306035	J0X03_RS00615	996		old_locus_tag=J0X03_00615
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	127150	128145	+	WP_033654501.1	WP_033654501.1		hypothetical protein		64306035	J0X03_RS00615	996	331	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	128157	128723	+						64306036	J0X03_RS00620	567		old_locus_tag=J0X03_00620
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	128157	128723	+	WP_228287512.1	WP_228287512.1		hypothetical protein		64306036	J0X03_RS00620	567	188	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	128745	129446	+						64306037	J0X03_RS00625	702		old_locus_tag=J0X03_00625
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	128745	129446	+	WP_033645375.1	WP_033645375.1		DUF2461 domain-containing protein		64306037	J0X03_RS00625	702	233	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	129457	130347	-					ilvY	64306038	J0X03_RS00630	891		old_locus_tag=J0X03_00630
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	129457	130347	-	WP_004929971.1	WP_004929971.1		HTH-type transcriptional activator IlvY	ilvY	64306038	J0X03_RS00630	891	296	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	130516	131991	+					ilvC	64306039	J0X03_RS00635	1476		old_locus_tag=J0X03_00635
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	130516	131991	+	WP_033636408.1	WP_033636408.1		ketol-acid reductoisomerase	ilvC	64306039	J0X03_RS00635	1476	491	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	132046	132981	-						64306040	J0X03_RS00640	936		old_locus_tag=J0X03_00640
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	132046	132981	-	WP_033645373.1	WP_033645373.1		sugar kinase		64306040	J0X03_RS00640	936	311	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	133218	134009	+					pdeH	64306041	J0X03_RS00645	792		old_locus_tag=J0X03_00645
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	133218	134009	+	WP_047573347.1	WP_047573347.1		cyclic-guanylate-specific phosphodiesterase	pdeH	64306041	J0X03_RS00645	792	263	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	134101	136140	+						64306042	J0X03_RS00650	2040		old_locus_tag=J0X03_00650
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	134101	136140	+	WP_033645371.1	WP_033645371.1		AsmA family protein		64306042	J0X03_RS00650	2040	679	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	136141	136908	-						64306043	J0X03_RS00655	768		old_locus_tag=J0X03_00655
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	136141	136908	-	WP_072626779.1	WP_072626779.1		CDP-diacylglycerol diphosphatase		64306043	J0X03_RS00655	768	255	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	137010	138332	-						64306044	J0X03_RS00660	1323		old_locus_tag=J0X03_00660
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	137010	138332	-	WP_016930463.1	WP_016930463.1		MHS family MFS transporter		64306044	J0X03_RS00660	1323	440	
