# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
tRNA		GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	92099	92175	+				tRNA-Pro			E5D60_RS00415	77		anticodon=TGG
gene	ncRNA	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	92212	92340	+							E5D60_RS00420	129		
ncRNA	other	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	92212	92340	+				RtT sRNA			E5D60_RS00420	129		
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	92766	94457	+							E5D60_RS00425	1692		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	92766	94457	+	WP_033631459.1	WP_033631459.1		glycosyl hydrolase family 18 protein			E5D60_RS00425	1692	563	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	95059	96666	+							E5D60_RS00430	1608		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	95059	96666	+	WP_004934126.1	WP_004934126.1		ABC transporter substrate-binding protein			E5D60_RS00430	1608	535	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	96837	97856	+					dppB		E5D60_RS00435	1020		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	96837	97856	+	WP_004934128.1	WP_004934128.1		dipeptide ABC transporter permease DppB	dppB		E5D60_RS00435	1020	339	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	97868	98770	+					dppC		E5D60_RS00440	903		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	97868	98770	+	WP_004934130.1	WP_004934130.1		dipeptide ABC transporter permease DppC	dppC		E5D60_RS00440	903	300	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	98786	99766	+					dppD		E5D60_RS00445	981		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	98786	99766	+	WP_004934132.1	WP_004934132.1		dipeptide ABC transporter ATP-binding protein	dppD		E5D60_RS00445	981	326	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	99763	100752	+							E5D60_RS00450	990		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	99763	100752	+	WP_033631460.1	WP_033631460.1		ABC transporter ATP-binding protein			E5D60_RS00450	990	329	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	101048	102703	-					bcsG		E5D60_RS00455	1656		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	101048	102703	-	WP_135637701.1	WP_135637701.1		cellulose biosynthesis protein BcsG	bcsG		E5D60_RS00455	1656	551	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	102700	102903	-					bcsF		E5D60_RS00460	204		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	102700	102903	-	WP_004934139.1	WP_004934139.1		cellulose biosynthesis protein BcsF	bcsF		E5D60_RS00460	204	67	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	102890	104458	-					bcsE		E5D60_RS00465	1569		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	102890	104458	-	WP_033631462.1	WP_033631462.1		cellulose biosynthesis protein BcsE	bcsE		E5D60_RS00465	1569	522	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	104648	104839	+					bcsR		E5D60_RS00470	192		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	104648	104839	+	WP_033631463.1	WP_033631463.1		cellulose biosynthesis protein BcsR	bcsR		E5D60_RS00470	192	63	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	104843	105583	+					bcsQ		E5D60_RS00475	741		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	104843	105583	+	WP_033631464.1	WP_033631464.1		cellulose biosynthesis protein BcsQ	bcsQ		E5D60_RS00475	741	246	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	105580	108183	+					bcsA		E5D60_RS00480	2604		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	105580	108183	+	WP_135637702.1	WP_135637702.1		UDP-forming cellulose synthase catalytic subunit	bcsA		E5D60_RS00480	2604	867	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	108246	110534	+					bcsB		E5D60_RS00485	2289		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	108246	110534	+	WP_085058458.1	WP_085058458.1		cellulose biosynthesis cyclic di-GMP-binding regulatory protein BcsB	bcsB		E5D60_RS00485	2289	762	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	110540	111652	+					bcsZ		E5D60_RS00490	1113		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	110540	111652	+	WP_081877847.1	WP_081877847.1		cellulose synthase complex periplasmic endoglucanase BcsZ	bcsZ		E5D60_RS00490	1113	370	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	111634	115107	+					bcsC		E5D60_RS00495	3474		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	111634	115107	+	WP_135637703.1	WP_135637703.1		cellulose synthase complex outer membrane protein BcsC	bcsC		E5D60_RS00495	3474	1157	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	115337	117343	+					hmsP		E5D60_RS00500	2007		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	115337	117343	+	WP_048326554.1	WP_048326554.1		biofilm formation regulator HmsP	hmsP		E5D60_RS00500	2007	668	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	117618	118904	+							E5D60_RS00505	1287		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	117618	118904	+	WP_016929514.1	WP_016929514.1		dicarboxylate/amino acid:cation symporter			E5D60_RS00505	1287	428	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	119165	120667	+							E5D60_RS00510	1503		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	119165	120667	+	WP_033631470.1	WP_033631470.1		insulinase family protein			E5D60_RS00510	1503	500	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	120692	120973	-					ppiC		E5D60_RS00515	282		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	120692	120973	-	WP_004934175.1	WP_004934175.1		peptidylprolyl isomerase PpiC	ppiC		E5D60_RS00515	282	93	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	121083	123107	+					rep		E5D60_RS00520	2025		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	121083	123107	+	WP_004934177.1	WP_004934177.1		DNA helicase Rep	rep		E5D60_RS00520	2025	674	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	123140	124636	-					ppx		E5D60_RS00525	1497		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	123140	124636	-	WP_016929512.1	WP_016929512.1		exopolyphosphatase	ppx		E5D60_RS00525	1497	498	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	124642	125928	-					rhlB		E5D60_RS00530	1287		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	124642	125928	-	WP_015376249.1	WP_015376249.1		ATP-dependent RNA helicase RhlB	rhlB		E5D60_RS00530	1287	428	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	126060	126386	+					trxA		E5D60_RS00535	327		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	126060	126386	+	WP_135637704.1	WP_135637704.1		thioredoxin TrxA	trxA		E5D60_RS00535	327	108	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	126787	128046	+					rho		E5D60_RS00540	1260		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	126787	128046	+	WP_004934188.1	WP_004934188.1		transcription termination factor Rho	rho		E5D60_RS00540	1260	419	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	128343	129440	+					wecA		E5D60_RS00545	1098		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	128343	129440	+	WP_004934192.1	WP_004934192.1		UDP-N-acetylglucosamine--undecaprenyl-phosphate N-acetylglucosaminephosphotransferase	wecA		E5D60_RS00545	1098	365	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	129461	130513	+					wzzE		E5D60_RS00550	1053		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	129461	130513	+	WP_033631474.1	WP_033631474.1		ECA polysaccharide chain length modulation protein	wzzE		E5D60_RS00550	1053	350	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	130600	131730	+					wecB		E5D60_RS00555	1131		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	130600	131730	+	WP_004934198.1	WP_004934198.1		UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	wecB		E5D60_RS00555	1131	376	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	131727	132989	+					wecC		E5D60_RS00560	1263		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	131727	132989	+	WP_135637705.1	WP_135637705.1		UDP-N-acetyl-D-mannosamine dehydrogenase	wecC		E5D60_RS00560	1263	420	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	132986	134053	+					rffG		E5D60_RS00565	1068		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	132986	134053	+	WP_048326563.1	WP_048326563.1		dTDP-glucose 4,6-dehydratase	rffG		E5D60_RS00565	1068	355	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	134102	134983	+					rfbA		E5D60_RS00570	882		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	134102	134983	+	WP_033631476.1	WP_033631476.1		glucose-1-phosphate thymidylyltransferase RfbA	rfbA		E5D60_RS00570	882	293	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	134961	135689	+					rffC		E5D60_RS00575	729		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	134961	135689	+	WP_048326564.1	WP_048326564.1		dTDP-4-amino-4,6-dideoxy-D-galactose acyltransferase	rffC		E5D60_RS00575	729	242	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	135676	136806	+					rffA		E5D60_RS00580	1131		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	135676	136806	+	WP_048326565.1	WP_048326565.1		dTDP-4-amino-4,6-dideoxygalactose transaminase	rffA		E5D60_RS00580	1131	376	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	136808	138058	+					wzxE		E5D60_RS00585	1251		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	136808	138058	+	WP_048326567.1	WP_048326567.1		lipid III flippase WzxE	wzxE		E5D60_RS00585	1251	416	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	138055	139140	+							E5D60_RS00590	1086		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	138055	139140	+	WP_033649866.1	WP_033649866.1		TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase			E5D60_RS00590	1086	361	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	139137	140504	+					wzyE		E5D60_RS00595	1368		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	139137	140504	+	WP_103086099.1	WP_103086099.1		ECA oligosaccharide polymerase	wzyE		E5D60_RS00595	1368	455	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	140519	141259	+					rffM		E5D60_RS00600	741		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	140519	141259	+	WP_004934224.1	WP_004934224.1		lipopolysaccharide N-acetylmannosaminouronosyltransferase	rffM		E5D60_RS00600	741	246	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	141625	143028	+							E5D60_RS00605	1404		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	141625	143028	+	WP_004934226.1	WP_004934226.1		amino acid permease			E5D60_RS00605	1404	467	
gene	tRNA	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	143164	143240	+							E5D60_RS00610	77		
tRNA		GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	143164	143240	+				tRNA-Arg			E5D60_RS00610	77		anticodon=CCG
gene	tRNA	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	143304	143379	+							E5D60_RS00615	76		
tRNA		GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	143304	143379	+				tRNA-His			E5D60_RS00615	76		anticodon=GTG
gene	tRNA	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	143422	143508	+							E5D60_RS00620	87		
tRNA		GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	143422	143508	+				tRNA-Leu			E5D60_RS00620	87		anticodon=CAG
gene	tRNA	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	143583	143659	+							E5D60_RS00625	77		
tRNA		GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	143583	143659	+				tRNA-Pro			E5D60_RS00625	77		anticodon=TGG
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	144501	145697	-					hemY		E5D60_RS00630	1197		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	144501	145697	-	WP_033631483.1	WP_033631483.1		protoheme IX biogenesis protein HemY	hemY		E5D60_RS00630	1197	398	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	145701	146825	-					hemX		E5D60_RS00635	1125		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	145701	146825	-	WP_015376260.1	WP_015376260.1		uroporphyrinogen-III C-methyltransferase	hemX		E5D60_RS00635	1125	374	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	146848	147588	-					hemD		E5D60_RS00640	741		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	146848	147588	-	WP_033631484.1	WP_033631484.1		uroporphyrinogen-III synthase	hemD		E5D60_RS00640	741	246	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	147585	148526	-					hemC		E5D60_RS00645	942		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	147585	148526	-	WP_033631485.1	WP_033631485.1		hydroxymethylbilane synthase	hemC		E5D60_RS00645	942	313	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	148843	151395	+							E5D60_RS00650	2553		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	148843	151395	+	WP_033631486.1	WP_033631486.1		class I adenylate cyclase			E5D60_RS00650	2553	850	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	151432	151752	-					cyaY		E5D60_RS00655	321		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	151432	151752	-	WP_033631487.1	WP_033631487.1		iron donor protein CyaY	cyaY		E5D60_RS00655	321	106	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	151825	152037	+							E5D60_RS00660	213		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	151825	152037	+	WP_033631488.1	WP_033631488.1		lipoprotein			E5D60_RS00660	213	70	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	152109	152933	+					dapF		E5D60_RS00665	825		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	152109	152933	+	WP_004934244.1	WP_004934244.1		diaminopimelate epimerase	dapF		E5D60_RS00665	825	274	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	152930	153643	+							E5D60_RS00670	714		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	152930	153643	+	WP_004934247.1	WP_004934247.1		DUF484 domain-containing protein			E5D60_RS00670	714	237	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	153640	154551	+					xerC		E5D60_RS00675	912		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	153640	154551	+	WP_033631489.1	WP_033631489.1		tyrosine recombinase XerC	xerC		E5D60_RS00675	912	303	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	154551	155267	+					yigB		E5D60_RS00680	717		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	154551	155267	+	WP_033631490.1	WP_033631490.1		5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB	yigB		E5D60_RS00680	717	238	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	155346	157508	+					uvrD		E5D60_RS00685	2163		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	155346	157508	+	WP_015376268.1	WP_015376268.1		DNA helicase II	uvrD		E5D60_RS00685	2163	720	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	157552	158025	-							E5D60_RS00690	474		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	157552	158025	-	WP_033631491.1	WP_033631491.1		WbuC family cupin fold metalloprotein			E5D60_RS00690	474	157	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	158471	159421	+					corA		E5D60_RS00695	951		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	158471	159421	+	WP_004934262.1	WP_004934262.1		magnesium/cobalt transporter CorA	corA		E5D60_RS00695	951	316	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	159438	160325	-					rarD		E5D60_RS00700	888		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	159438	160325	-	WP_033631492.1	WP_033631492.1		EamA family transporter RarD	rarD		E5D60_RS00700	888	295	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	160392	160862	-							E5D60_RS00705	471		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	160392	160862	-	WP_033631494.1	WP_033631494.1		thioesterase family protein			E5D60_RS00705	471	156	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	161066	161944	+					pldA		E5D60_RS00710	879		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	161066	161944	+	WP_004934270.1	WP_004934270.1		phospholipase A	pldA		E5D60_RS00710	879	292	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	161988	163820	+					recQ		E5D60_RS00715	1833		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	161988	163820	+	WP_004934274.1	WP_004934274.1		ATP-dependent DNA helicase RecQ	recQ		E5D60_RS00715	1833	610	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	163833	164453	+					rhtC		E5D60_RS00720	621		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	163833	164453	+	WP_048326581.1	WP_048326581.1		threonine export protein RhtC	rhtC		E5D60_RS00720	621	206	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	164502	165122	-					rhtB		E5D60_RS00725	621		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	164502	165122	-	WP_004934282.1	WP_004934282.1		homoserine/homoserine lactone efflux protein	rhtB		E5D60_RS00725	621	206	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	165270	166313	+					pldB		E5D60_RS00730	1044		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	165270	166313	+	WP_048326585.1	WP_048326585.1		lysophospholipase L2	pldB		E5D60_RS00730	1044	347	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	166318	167115	+					yigL		E5D60_RS00735	798		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	166318	167115	+	WP_004934290.1	WP_004934290.1		sugar/pyridoxal phosphate phosphatase YigL	yigL		E5D60_RS00735	798	265	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	167159	168238	-					glpQ		E5D60_RS00740	1080		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	167159	168238	-	WP_004934292.1	WP_004934292.1		glycerophosphodiester phosphodiesterase	glpQ		E5D60_RS00740	1080	359	
