# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	74428	75429	-	WP_054307288.1	WP_054307288.1		dihydroxyacetone kinase subunit DhaK		61762180	I6G83_RS00370	1002	333	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	75456	76226	-						61762181	I6G83_RS00375	771		old_locus_tag=I6G83_00375
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	75456	76226	-	WP_015673309.1	WP_015673309.1		D-threitol dehydrogenase		61762181	I6G83_RS00375	771	256	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	76261	77529	-						61762182	I6G83_RS00380	1269		old_locus_tag=I6G83_00380
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	76261	77529	-	WP_015673310.1	WP_015673310.1		MFS transporter		61762182	I6G83_RS00380	1269	422	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	77595	78677	-						61762183	I6G83_RS00385	1083		old_locus_tag=I6G83_00385
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	77595	78677	-	WP_174545417.1	WP_174545417.1		alcohol dehydrogenase catalytic domain-containing protein		61762183	I6G83_RS00385	1083	360	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	79025	79483	+					rpiB	61762184	I6G83_RS00390	459		old_locus_tag=I6G83_00390
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	79025	79483	+	WP_015673312.1	WP_015673312.1		ribose 5-phosphate isomerase B	rpiB	61762184	I6G83_RS00390	459	152	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	79712	80662	+					tal	61762185	I6G83_RS00395	951		old_locus_tag=I6G83_00395
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	79712	80662	+	WP_054307287.1	WP_054307287.1		transaldolase	tal	61762185	I6G83_RS00395	951	316	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	80680	82674	+					tkt	61762186	I6G83_RS00400	1995		old_locus_tag=I6G83_00400
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	80680	82674	+	WP_128143749.1	WP_128143749.1		transketolase	tkt	61762186	I6G83_RS00400	1995	664	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	82880	83452	-					nudK	61762187	I6G83_RS00405	573		old_locus_tag=I6G83_00405
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	82880	83452	-	WP_054306678.1	WP_054306678.1		GDP-mannose pyrophosphatase NudK	nudK	61762187	I6G83_RS00405	573	190	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	83562	84170	-					napC	61762188	I6G83_RS00410	609		old_locus_tag=I6G83_00410
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	83562	84170	-	WP_054306677.1	WP_054306677.1		cytochrome c-type protein NapC	napC	61762188	I6G83_RS00410	609	202	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	84182	84631	-					napB	61762189	I6G83_RS00415	450		old_locus_tag=I6G83_00415
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	84182	84631	-	WP_015673317.1	WP_015673317.1		nitrate reductase cytochrome c-type subunit	napB	61762189	I6G83_RS00415	450	149	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	84628	85536	-					napH	61762190	I6G83_RS00420	909		old_locus_tag=I6G83_00420
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	84628	85536	-	WP_054306676.1	WP_054306676.1		quinol dehydrogenase ferredoxin subunit NapH	napH	61762190	I6G83_RS00420	909	302	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	85536	86288	-					napG	61762191	I6G83_RS00425	753		old_locus_tag=I6G83_00425
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	85536	86288	-	WP_015673319.1	WP_015673319.1		ferredoxin-type protein NapG	napG	61762191	I6G83_RS00425	753	250	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	86297	88783	-					napA	61762192	I6G83_RS00430	2487		old_locus_tag=I6G83_00430
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	86297	88783	-	WP_062779170.1	WP_062779170.1		nitrate reductase catalytic subunit NapA	napA	61762192	I6G83_RS00430	2487	828	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	88780	89046	-					napD	61762193	I6G83_RS00435	267		old_locus_tag=I6G83_00435
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	88780	89046	-	WP_171020799.1	WP_171020799.1		chaperone NapD	napD	61762193	I6G83_RS00435	267	88	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	89036	89530	-					napF	61762194	I6G83_RS00440	495		old_locus_tag=I6G83_00440
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	89036	89530	-	WP_054307008.1	WP_054307008.1		ferredoxin-type protein NapF	napF	61762194	I6G83_RS00440	495	164	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	90006	91688	+					narQ	61762195	I6G83_RS00445	1683		old_locus_tag=I6G83_00445
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	90006	91688	+	WP_054307009.1	WP_054307009.1		nitrate/nitrite two-component system sensor histidine kinase NarQ	narQ	61762195	I6G83_RS00445	1683	560	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	91809	92441	+					narL	61762196	I6G83_RS00450	633		old_locus_tag=I6G83_00450
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	91809	92441	+	WP_054307010.1	WP_054307010.1		two-component system response regulator NarL	narL	61762196	I6G83_RS00450	633	210	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	92461	92739	-						61762197	I6G83_RS00455	279		old_locus_tag=I6G83_00455
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	92461	92739	-	WP_054307011.1	WP_054307011.1		winged helix-turn-helix domain-containing protein		61762197	I6G83_RS00455	279	92	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	92961	96095	+					acrD	61762198	I6G83_RS00460	3135		old_locus_tag=I6G83_00460
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	92961	96095	+	WP_062779173.1	WP_062779173.1		multidrug efflux RND transporter permease AcrD	acrD	61762198	I6G83_RS00460	3135	1044	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	96371	98863	+					vgrG	61762199	I6G83_RS00465	2493		old_locus_tag=I6G83_00465
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	96371	98863	+	WP_062779176.1	WP_062779176.1		type VI secretion system tip protein VgrG	vgrG	61762199	I6G83_RS00465	2493	830	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	98860	100143	+						61762200	I6G83_RS00470	1284		old_locus_tag=I6G83_00470
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	98860	100143	+	WP_171020759.1	WP_171020759.1		VRR-NUC domain-containing protein		61762200	I6G83_RS00470	1284	427	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	100153	101370	+						61762201	I6G83_RS00475	1218		old_locus_tag=I6G83_00475
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	100153	101370	+	WP_062779179.1	WP_062779179.1		DUF3396 domain-containing protein		61762201	I6G83_RS00475	1218	405	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	101432	102649	+						61762202	I6G83_RS00480	1218		old_locus_tag=I6G83_00480
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	101432	102649	+	WP_062779182.1	WP_062779182.1		DUF3396 domain-containing protein		61762202	I6G83_RS00480	1218	405	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	102675	102818	+						61762203	I6G83_RS00485	144		old_locus_tag=I6G83_00485
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	102675	102818	+	WP_156484023.1	WP_156484023.1		hypothetical protein		61762203	I6G83_RS00485	144	47	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	102915	103346	+						61762204	I6G83_RS00490	432		old_locus_tag=I6G83_00490
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	102915	103346	+	WP_015673327.1	WP_015673327.1		GNAT family N-acetyltransferase		61762204	I6G83_RS00490	432	143	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	103573	103938	+						61762205	I6G83_RS00495	366		old_locus_tag=I6G83_00495
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	103573	103938	+	WP_054307807.1	WP_054307807.1		ArsC family reductase		61762205	I6G83_RS00495	366	121	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	103935	105062	+					dapE	61762206	I6G83_RS00500	1128		old_locus_tag=I6G83_00500
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	103935	105062	+	WP_015673329.1	WP_015673329.1		succinyl-diaminopimelate desuccinylase	dapE	61762206	I6G83_RS00500	1128	375	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	105059	105733	+						61762207	I6G83_RS00505	675		old_locus_tag=I6G83_00505
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	105059	105733	+	WP_054307806.1	WP_054307806.1		M15 family metallopeptidase		61762207	I6G83_RS00505	675	224	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	105736	105924	+						61762208	I6G83_RS00510	189		old_locus_tag=I6G83_00510
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	105736	105924	+	WP_054307805.1	WP_054307805.1		YpfN family protein		61762208	I6G83_RS00510	189	62	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	105956	107971	-						61762209	I6G83_RS00515	2016		old_locus_tag=I6G83_00515
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	105956	107971	-	WP_062779185.1	WP_062779185.1		GNAT family N-acetyltransferase		61762209	I6G83_RS00515	2016	671	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	108044	108910	-						61762210	I6G83_RS00520	867		old_locus_tag=I6G83_00520
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	108044	108910	-	WP_054307823.1	WP_054307823.1		neutral zinc metallopeptidase		61762210	I6G83_RS00520	867	288	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	109101	109814	-						61762211	I6G83_RS00525	714		old_locus_tag=I6G83_00525
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	109101	109814	-	WP_015673334.1	WP_015673334.1		phosphoribosylaminoimidazolesuccinocarboxamide synthase		61762211	I6G83_RS00525	714	237	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	109941	110993	-					bamC	61762212	I6G83_RS00530	1053		old_locus_tag=I6G83_00530
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	109941	110993	-	WP_062779188.1	WP_062779188.1		outer membrane protein assembly factor BamC	bamC	61762212	I6G83_RS00530	1053	350	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	111061	111948	-					dapA	61762213	I6G83_RS00535	888		old_locus_tag=I6G83_00535
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	111061	111948	-	WP_054306913.1	WP_054306913.1		4-hydroxy-tetrahydrodipicolinate synthase	dapA	61762213	I6G83_RS00535	888	295	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	112142	112714	+						61762214	I6G83_RS00540	573		old_locus_tag=I6G83_00540
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	112142	112714	+	WP_054306914.1	WP_054306914.1		glycine cleavage system transcriptional repressor		61762214	I6G83_RS00540	573	190	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	112717	113184	+					bcp	61762215	I6G83_RS00545	468		old_locus_tag=I6G83_00545
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	112717	113184	+	WP_054306915.1	WP_054306915.1		thioredoxin-dependent thiol peroxidase	bcp	61762215	I6G83_RS00545	468	155	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	113253	114323	-						61762216	I6G83_RS00550	1071		old_locus_tag=I6G83_00550
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	113253	114323	-	WP_054306916.1	WP_054306916.1		AI-2E family transporter		61762216	I6G83_RS00550	1071	356	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	114643	116112	+						61762217	I6G83_RS00555	1470		old_locus_tag=I6G83_00555
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	114643	116112	+	WP_054306917.1	WP_054306917.1		M48 family metallopeptidase		61762217	I6G83_RS00555	1470	489	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	116131	116484	+					arsC	61762218	I6G83_RS00560	354		old_locus_tag=I6G83_00560
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	116131	116484	+	WP_054306918.1	WP_054306918.1		arsenate reductase (glutaredoxin)	arsC	61762218	I6G83_RS00560	354	117	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	116512	117219	-					hda	61762219	I6G83_RS00565	708		old_locus_tag=I6G83_00565
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	116512	117219	-	WP_015673342.1	WP_015673342.1		DnaA inactivator Hda	hda	61762219	I6G83_RS00565	708	235	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	117615	118655	+						61762220	I6G83_RS00570	1041		old_locus_tag=I6G83_00570
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	117615	118655	+	WP_054306919.1	WP_054306919.1		phosphorylcholine phosphatase		61762220	I6G83_RS00570	1041	346	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	118721	120007	-					uraA	61762221	I6G83_RS00575	1287		old_locus_tag=I6G83_00575
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	118721	120007	-	WP_054306920.1	WP_054306920.1		uracil permease	uraA	61762221	I6G83_RS00575	1287	428	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	120135	120761	-					upp	61762222	I6G83_RS00580	627		old_locus_tag=I6G83_00580
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	120135	120761	-	WP_015673345.1	WP_015673345.1		uracil phosphoribosyltransferase	upp	61762222	I6G83_RS00580	627	208	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	121018	122055	+					purM	61762223	I6G83_RS00585	1038		old_locus_tag=I6G83_00585
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	121018	122055	+	WP_054306921.1	WP_054306921.1		phosphoribosylformylglycinamidine cyclo-ligase	purM	61762223	I6G83_RS00585	1038	345	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	122055	122693	+					purN	61762224	I6G83_RS00590	639		old_locus_tag=I6G83_00590
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	122055	122693	+	WP_054306922.1	WP_054306922.1		phosphoribosylglycinamide formyltransferase	purN	61762224	I6G83_RS00590	639	212	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	122807	123361	+					speG	61762225	I6G83_RS00595	555		old_locus_tag=I6G83_00595
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	122807	123361	+	WP_015673348.1	WP_015673348.1		spermidine N1-acetyltransferase	speG	61762225	I6G83_RS00595	555	184	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	123757	124329	+						61762226	I6G83_RS00600	573		old_locus_tag=I6G83_00600
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	123757	124329	+	WP_054306923.1	WP_054306923.1		polymer-forming cytoskeletal protein		61762226	I6G83_RS00600	573	190	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	124332	125144	-					pstB	61762227	I6G83_RS00605	813		old_locus_tag=I6G83_00605
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	124332	125144	-	WP_054306924.1	WP_054306924.1		phosphate ABC transporter ATP-binding protein PstB	pstB	61762227	I6G83_RS00605	813	270	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	125173	126822	-					pstA	61762228	I6G83_RS00610	1650		old_locus_tag=I6G83_00610
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	125173	126822	-	WP_054306925.1	WP_054306925.1		phosphate ABC transporter permease PstA	pstA	61762228	I6G83_RS00610	1650	549	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	126819	128996	-						61762229	I6G83_RS00615	2178		old_locus_tag=I6G83_00615
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	126819	128996	-	WP_062779191.1	WP_062779191.1		ABC transporter permease subunit		61762229	I6G83_RS00615	2178	725	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	129276	131339	+					ppk1	61762230	I6G83_RS00620	2064		old_locus_tag=I6G83_00620
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	129276	131339	+	WP_062779194.1	WP_062779194.1		polyphosphate kinase 1	ppk1	61762230	I6G83_RS00620	2064	687	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	131350	132903	+					ppx	61762231	I6G83_RS00625	1554		old_locus_tag=I6G83_00625
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	131350	132903	+	WP_054305321.1	WP_054305321.1		exopolyphosphatase	ppx	61762231	I6G83_RS00625	1554	517	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	132949	135180	-						61762232	I6G83_RS00630	2232		old_locus_tag=I6G83_00630
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	132949	135180	-	WP_054305320.1	WP_054305320.1		sensor domain-containing phosphodiesterase		61762232	I6G83_RS00630	2232	743	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	135595	135786	+						61762233	I6G83_RS00635	192		old_locus_tag=I6G83_00635
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	135595	135786	+	WP_054305319.1	WP_054305319.1		DUF2633 family protein		61762233	I6G83_RS00635	192	63	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	135948	137381	+					mgtE	61762234	I6G83_RS00640	1434		old_locus_tag=I6G83_00640
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	135948	137381	+	WP_054305318.1	WP_054305318.1		magnesium transporter	mgtE	61762234	I6G83_RS00640	1434	477	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	137414	138892	-					alkA	61762235	I6G83_RS00645	1479		old_locus_tag=I6G83_00645
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	137414	138892	-	WP_054305325.1	WP_054305325.1		DNA-3-methyladenine glycosylase 2	alkA	61762235	I6G83_RS00645	1479	492	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	139063	140415	+					yegD	61762236	I6G83_RS00650	1353		old_locus_tag=I6G83_00650
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	139063	140415	+	WP_015673359.1	WP_015673359.1		molecular chaperone	yegD	61762236	I6G83_RS00650	1353	450	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	140468	141028	+						61762237	I6G83_RS00655	561		old_locus_tag=I6G83_00655
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	140468	141028	+	WP_054305317.1	WP_054305317.1		GNAT family N-acetyltransferase		61762237	I6G83_RS00655	561	186	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	141276	142517	+						61762238	I6G83_RS00660	1242		old_locus_tag=I6G83_00660
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	141276	142517	+	WP_054305316.1	WP_054305316.1		MdtA/MuxA family multidrug efflux RND transporter periplasmic adaptor subunit		61762238	I6G83_RS00660	1242	413	
